CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"277.05","5",Staten Island,"027705","5027705",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085027705","4502",9896.26757660000,5721086.64953000005,Staten Island,"36085027705","5866",1400000US36085027705,"Census Tract 277.05, Richmond County, New York","252621900","49028127"
"277.06","5",Staten Island,"027706","5027706",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085027706","4502",9395.46847645000,4718053.38829999976,Staten Island,"36085027706","3043",1400000US36085027706,"Census Tract 277.06, Richmond County, New York","125351300","22933493"
"279","5",Staten Island,"027900","5027900",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085027900","4502",36459.31128390000,58236964.55629999936,Staten Island,"36085027900","2110",1400000US36085027900,"Census Tract 279, Richmond County, New York","119543400","28915335"
"291.02","5",Staten Island,"029102","5029102",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085029102","4502",58785.70003440000,106257776.43299999833,Staten Island,"36085029102","3394",1400000US36085029102,"Census Tract 291.02, Richmond County, New York","140577900","48903587"
"291.04","5",Staten Island,"029104","5029104",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085029104","4502",19684.82671060000,16617003.79040000029,Staten Island,"36085029104","7178",1400000US36085029104,"Census Tract 291.04, Richmond County, New York","267591200","52300848"
"291.05","5",Staten Island,"029105","5029105",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085029105","4502",18276.29858620000,17331554.81439999864,Staten Island,"36085029105","4257",1400000US36085029105,"Census Tract 291.05, Richmond County, New York","201748700","44771124"
"303.01","5",Staten Island,"030301","5030301",,Mariner's Harbor-Arlington-Graniteville,SI0107,SI01,SI01 North Shore (CD 1 Equivalent),"36085030301","4501",18471.95266340000,7766659.73646000028,Staten Island,"36085030301","5130",1400000US36085030301,"Census Tract 303.01, Richmond County, New York","244569700","55515551"
"303.02","5",Staten Island,"030302","5030302",,Mariner's Harbor-Arlington-Graniteville,SI0107,SI01,SI01 North Shore (CD 1 Equivalent),"36085030302","4501",13923.14132160000,9788180.59296000004,Staten Island,"36085030302","6669",1400000US36085030302,"Census Tract 303.02, Richmond County, New York","206213200","27769410"
"319.02","5",Staten Island,"031902","5031902",,Mariner's Harbor-Arlington-Graniteville,SI0107,SI01,SI01 North Shore (CD 1 Equivalent),"36085031902","4501",18067.51841840000,7019454.76076999959,Staten Island,"36085031902","5500",1400000US36085031902,"Census Tract 319.02, Richmond County, New York","158190000","32899313"
"9901","5",Staten Island,"990100","5990100",,Hoffman & Swinburne Islands,SI9591,SI95,SI95 Great Kills Park-Fort Wadsworth (JIA 95 Approximation),"36085990100","4502",4743.12812675000,635701.96758299996,Staten Island,"36085990100","0",1400000US36085990100,"Census Tract 9901, Richmond County, New York",,
"1","3",Brooklyn,"000100","3000100",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000100","4302",6611.44395971000,2224101.04987000022,Brooklyn,"36047000100","4616",1400000US36047000100,"Census Tract 1, Kings County, New York","744719800","249155497"
"2","3",Brooklyn,"000200","3000200",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047000200","4307",9075.28512120000,2952085.24731000001,Brooklyn,"36047000200","1205",1400000US36047000200,"Census Tract 2, Kings County, New York","29565700","8183024"
"3.01","3",Brooklyn,"000301","3000301",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000301","4302",6525.11133824000,2164337.28426000010,Brooklyn,"36047000301","3850",1400000US36047000301,"Census Tract 3.01, Kings County, New York","572756100","143915770"
"5.01","3",Brooklyn,"000501","3000501",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000501","4302",4828.17027571000,901507.03019900003,Brooklyn,"36047000501","4404",1400000US36047000501,"Census Tract 5.01, Kings County, New York","356955100","62464829"
"5.02","3",Brooklyn,"000502","3000502",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000502","4302",4902.47968489000,1041529.09063999995,Brooklyn,"36047000502","2640",1400000US36047000502,"Census Tract 5.02, Kings County, New York","302233800","47724197"
"7","3",Brooklyn,"000700","3000700",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000700","4302",6253.28848129000,1881577.58969999989,Brooklyn,"36047000700","4415",1400000US36047000700,"Census Tract 7, Kings County, New York","475303700","88729979"
"9","3",Brooklyn,"000900","3000900",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000900","4302",5930.08177063000,1769269.50616999995,Brooklyn,"36047000900","5167",1400000US36047000900,"Census Tract 9, Kings County, New York","622795600","158012239"
"11","3",Brooklyn,"001100","3001100",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047001100","4302",5758.21282277000,1811205.70989000006,Brooklyn,"36047001100","1578",1400000US36047001100,"Census Tract 11, Kings County, New York","149805900","30208156"
"15.01","3",Brooklyn,"001501","3001501",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047001501","4302",6693.22494391000,1776324.90445000003,Brooklyn,"36047001501","5161",1400000US36047001501,"Census Tract 15.01, Kings County, New York","274725700","54803382"
"15.02","3",Brooklyn,"001502","3001502",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047001502","4302",5512.19098944000,1520130.88513000007,Brooklyn,"36047001502","5801",1400000US36047001502,"Census Tract 15.02, Kings County, New York","424316300","69377197"
"18.02","3",Brooklyn,"001802","3001802",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047001802","4307",17353.14075530000,6395102.65077999979,Brooklyn,"36047001802","6",1400000US36047001802,"Census Tract 18.02, Kings County, New York",,
"18.03","3",Brooklyn,"001803","3001803",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047001803","4307",29212.38435880000,6887216.97453000024,Brooklyn,"36047001803","16",1400000US36047001803,"Census Tract 18.03, Kings County, New York",,
"18.04","3",Brooklyn,"001804","3001804",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047001804","4307",11940.61831520000,3642808.85312000010,Brooklyn,"36047001804","0",1400000US36047001804,"Census Tract 18.04, Kings County, New York",,
"20","3",Brooklyn,"002000","3002000",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047002000","4307",5426.03966786000,1620781.08440999989,Brooklyn,"36047002000","1694",1400000US36047002000,"Census Tract 20, Kings County, New York","45480800","30292471"
"22","3",Brooklyn,"002200","3002200",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047002200","4307",10237.47152420000,3648873.74409000017,Brooklyn,"36047002200","4589",1400000US36047002200,"Census Tract 22, Kings County, New York","93286600","17633932"
"23","3",Brooklyn,"002300","3002300",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047002300","4302",6287.87389786000,1961474.10345999990,Brooklyn,"36047002300","3940",1400000US36047002300,"Census Tract 23, Kings County, New York","52487500","14007580"
"29.01","3",Brooklyn,"002901","3002901",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047002901","4302",4334.05562125000,1167631.29307999997,Brooklyn,"36047002901","3149",1400000US36047002901,"Census Tract 29.01, Kings County, New York","56698900","14098527"
"30","3",Brooklyn,"003000","3003000",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047003000","4310",4749.18789679000,1185319.85697999992,Brooklyn,"36047003000","1811",1400000US36047003000,"Census Tract 30, Kings County, New York","75266100","19089839"
"31.01","3",Brooklyn,"003101","3003101",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003101","4302",5490.86618132000,1622624.71304999990,Brooklyn,"36047003101","3395",1400000US36047003101,"Census Tract 31.01, Kings County, New York","258177900","55294691"
"31.02","3",Brooklyn,"003102","3003102",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003102","4302",4955.72284498000,1467354.69176000007,Brooklyn,"36047003102","0",1400000US36047003102,"Census Tract 31.02, Kings County, New York",,
"33","3",Brooklyn,"003300","3003300",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003300","4302",6350.51376158000,1770404.99252000009,Brooklyn,"36047003300","4807",1400000US36047003300,"Census Tract 33, Kings County, New York","394921200","73938643"
"34","3",Brooklyn,"003400","3003400",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047003400","4310",11226.51488560000,5196417.40596000012,Brooklyn,"36047003400","3489",1400000US36047003400,"Census Tract 34, Kings County, New York","160924900","21654301"
"35","3",Brooklyn,"003500","3003500",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003500","4302",5043.32551366000,1433175.22982000001,Brooklyn,"36047003500","2402",1400000US36047003500,"Census Tract 35, Kings County, New York","215016000","45310545"
"36","3",Brooklyn,"003600","3003600",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047003600","4310",5022.63095649000,1348886.98573000007,Brooklyn,"36047003600","3959",1400000US36047003600,"Census Tract 36, Kings County, New York","180279700","25249751"
"37","3",Brooklyn,"003700","3003700",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003700","4302",7273.23138063000,1788976.49693999998,Brooklyn,"36047003700","4565",1400000US36047003700,"Census Tract 37, Kings County, New York","396426600","176275874"
"38","3",Brooklyn,"003800","3003800",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047003800","4310",5026.86709144000,1367702.87352999998,Brooklyn,"36047003800","1529",1400000US36047003800,"Census Tract 38, Kings County, New York","91257400","17221475"
"39","3",Brooklyn,"003900","3003900",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003900","4302",5102.77994773000,1681273.00435999990,Brooklyn,"36047003900","2644",1400000US36047003900,"Census Tract 39, Kings County, New York","161636800","29908974"
"41","3",Brooklyn,"004100","3004100",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047004100","4302",5281.90831008000,1743811.53444999992,Brooklyn,"36047004100","3398",1400000US36047004100,"Census Tract 41, Kings County, New York","345988100","78791990"
"43","3",Brooklyn,"004300","3004300",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047004300","4302",5705.37594669000,1774542.76845000009,Brooklyn,"36047004300","3810",1400000US36047004300,"Census Tract 43, Kings County, New York","403428200","78315217"
"44","3",Brooklyn,"004400","3004400",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047004400","4310",8894.09117011000,4502927.98766000010,Brooklyn,"36047004400","2448",1400000US36047004400,"Census Tract 44, Kings County, New York","152212700","22206588"
"45","3",Brooklyn,"004500","3004500",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047004500","4306",5503.68394559000,1835597.21002000012,Brooklyn,"36047004500","3476",1400000US36047004500,"Census Tract 45, Kings County, New York","315655200","56119077"
"46","3",Brooklyn,"004600","3004600",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047004600","4310",10744.51924950000,3099351.47781000007,Brooklyn,"36047004600","1154",1400000US36047004600,"Census Tract 46, Kings County, New York","88698800","14864873"
"47","3",Brooklyn,"004700","3004700",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047004700","4306",9891.40596037000,2928274.58373000007,Brooklyn,"36047004700","1951",1400000US36047004700,"Census Tract 47, Kings County, New York","144922300","34404255"
"49","3",Brooklyn,"004900","3004900",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047004900","4306",5528.99037457000,1051010.62962000002,Brooklyn,"36047004900","2412",1400000US36047004900,"Census Tract 49, Kings County, New York","229038400","46157459"
"50","3",Brooklyn,"005000","3005000",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005000","4310",7824.75140603000,2388874.41351999994,Brooklyn,"36047005000","2535",1400000US36047005000,"Census Tract 50, Kings County, New York","147182100","25526273"
"52.01","3",Brooklyn,"005201","3005201",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005201","4310",5503.96937138000,1451018.35217999993,Brooklyn,"36047005201","1879",1400000US36047005201,"Census Tract 52.01, Kings County, New York","154928100","62152361"
"52.02","3",Brooklyn,"005202","3005202",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005202","4310",5190.71379157000,1398134.52147000004,Brooklyn,"36047005202","2668",1400000US36047005202,"Census Tract 52.02, Kings County, New York","191656200","34960556"
"53.01","3",Brooklyn,"005301","3005301",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047005301","4306",22003.24454550000,6104697.22365999967,Brooklyn,"36047005301","2164",1400000US36047005301,"Census Tract 53.01, Kings County, New York","147421300","30632840"
"53.03","3",Brooklyn,"005303","3005303",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047005303","4306",14703.13382550000,3311574.24048000015,Brooklyn,"36047005303","0",1400000US36047005303,"Census Tract 53.03, Kings County, New York",,
"54","3",Brooklyn,"005400","3005400",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005400","4310",7538.72456622000,1740560.85603999998,Brooklyn,"36047005400","3426",1400000US36047005400,"Census Tract 54, Kings County, New York","222247000","49764619"
"56.01","3",Brooklyn,"005601","3005601",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005601","4310",6827.12770672000,1855118.20589000010,Brooklyn,"36047005601","2692",1400000US36047005601,"Census Tract 56.01, Kings County, New York","144897400","31098483"
"56.02","3",Brooklyn,"005602","3005602",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005602","4310",5827.84540497000,1436854.87960000010,Brooklyn,"36047005602","1734",1400000US36047005602,"Census Tract 56.02, Kings County, New York","102556600","23466647"
